48
55.84604882801495	111.96090549601487	65079
63.407995180035634	130.12091605046993	51696
73.78867319839692	152.57123910356123	41064
87.4859756317205	179.6114589651348	32619
105.01939248269925	211.46751418279896	25911
127.28941965509004	248.63831798000297	20582
155.33759265915586	291.4109206410334	16350
190.55514634264495	340.1214399031632	12987
234.76477751802082	394.6041135461279	10316
289.39183730757884	453.7297540162714	8194.8
356.44445674010393	516.6956548545656	6509.5
437.4433876036146	581.7735503335372	5170.8
533.4467669944014	646.2029883720198	4107.4
643.9993704555712	706.2588703675402	3262.7
768.3074172840197	759.507736398449	2591.7
903.9201374441905	802.8200190314333	2058.8
1047.9158584931447	834.4461368976961	1635.4
1196.7602215622674	853.0106339051126	1299
1347.0816255251964	858.5162107932413	1031.9
1494.9553652797097	851.6703727585653	819.68
1638.0272122455265	833.8964571111366	651.11
1772.9846777221253	807.2483640232954	517.21
1897.8821040971936	774.1249597996815	410.84
2011.5615318847426	738.1181233931135	326.35
2113.8924453992713	702.3789754985893	259.24
2205.0950517517053	670.3795110523469	205.93
2287.189633857323	645.4851530459653	163.58
2364.767254519468	630.9840452540897	129.94
2439.416638187248	627.243471140711	103.22
2517.196242811904	634.6117683086534	81.988
2603.4631204012826	651.0471444641025	65.127
2702.380232482629	671.2747382419876	51.734
2815.900373119729	688.0047363665207	41.095
2942.137380276429	692.23944324216	32.643
3073.2656877431114	677.9508905240427	25.93
3200.186403445281	642.9461092963073	20.598
3313.562313241645	590.2353454968695	16.362
3408.123636935195	527.6054144414671	12.997
3484.3884143415335	461.2033892888756	10.324
3542.3458502274852	398.5898688200842	8.2008
3587.2803833851904	342.2565610876388	6.5143
3621.935736326209	292.0502782384459	5.1746
3650.4912220385436	248.225440281869	4.1105
3672.614403259807	209.83230258517548	3.2651
3689.3191447276495	176.56531843674517	2.5937
3702.534128713695	147.41463728161105	2.0603
3712.9721602473196	122.52322702100331	1.6366
3720.574054157247	101.9754637625388	1.3
