48
3906.2498961596507	2352.682702511136	65079
4179.090112123953	2835.8436859270255	51696
4534.598777639199	3378.7547722942545	41064
4986.0750185248735	3976.058764610308	32619
5554.358364953319	4622.7919925834285	25911
6255.966838222894	5307.323136080262	20582
7115.533658855967	6006.708642551768	16350
8141.477609384843	6692.24585520432	12987
9333.228371739227	7318.185841940477	10316
10682.520272225802	7849.962138167255	8194.8
12158.246805957877	8241.039456148259	6509.5
13711.437109194185	8465.050579651548	5170.8
15290.209420558902	8506.926348167488	4107.4
16826.080216747006	8370.848491639204	3262.7
18292.8158977002	8094.803899905917	2591.7
19618.24845265467	7712.016639690771	2058.8
20788.492440641046	7267.809049147531	1635.4
21781.710525496	6813.45144493463	1299
22613.723720500333	6411.829325143956	1031.9
23305.5699434385	6114.10181850101	819.68
23889.38154466774	5947.435205512072	651.11
24400.054597921553	5957.116286458539	517.21
24882.078566131735	6162.300818606539	410.84
25386.08547828119	6579.471165580964	326.35
25957.822174539102	7223.1417607827225	259.24
26652.64724450452	8097.693373374388	205.93
27530.89290751389	9201.023172728097	163.58
28668.906464083542	10514.030735691396	129.94
30147.419413484527	12015.404023341654	103.22
32070.587744672503	13619.76323007476	81.988
34516.91140611864	15187.804512552642	65.127
37525.96882732697	16488.374172839853	51.734
41007.72891557599	17254.90822978717	41.095
44703.73165792289	17258.69901511807	32.643
48241.926237779895	16451.083081732973	25.93
51306.688729932524	15012.846646819009	20.598
53733.983579879336	13248.063699276416	16.362
55548.56623589338	11453.009978337894	12.997
56892.52592154298	9806.595071250094	10.324
57868.90390356485	8390.591741161463	8.2008
58629.16766260303	7198.756607555486	6.5143
59268.9683481004	6229.419593212676	5.1746
59908.12364540753	5430.9819430196285	4.1105
60484.754413255636	4717.767864042353	3.2651
61074.818560074884	4045.878504338014	2.5937
61759.27198762653	3409.630166795222	2.0603
62491.73324155586	2815.8746360022715	1.6366
63782.0359208017	2227.3177741046898	1.3
