48
9433.890622151783	9091.129563844937	65079
10582.898359764613	9482.163762998627	51696
11693.375162887374	10040.148732059297	41064
12826.183302809748	10792.999551566343	32619
14035.33205848154	11764.524308031556	25911
15373.556064884715	12964.090403229226	20582
16876.716882163175	14403.892598873377	16350
18611.38249499497	16093.278415335504	12987
20654.594651554504	18024.50054865337	10316
22859.053036817553	20352.36430647887	8194.8
25771.325503809763	22553.146121793332	6509.5
28967.001959154997	25118.563965923207	5170.8
32571.633064833622	27996.24887768877	4107.4
36918.42169757174	30541.574559982637	3262.7
41721.88065629611	33294.21910517915	2591.7
47019.52847828619	36001.185900917735	2058.8
52807.1004926437	38578.23247236168	1635.4
59177.40570208571	41006.94677207867	1299
66086.82501093841	43196.60290777158	1031.9
73557.81249992909	45076.28547380588	819.68
81489.34272864694	46348.84360589686	651.11
89804.17316208163	46948.48716285169	517.21
98293.77105064406	46694.33929162872	410.84
106700.52940138995	45511.6326018765	326.35
114634.71041349033	43408.32876538369	259.24
121834.681579843	40670.75719358643	205.93
128095.74517769956	37360.762412546144	163.58
133451.82540601396	34041.24991201768	129.94
137924.64740627885	30880.36558073225	103.22
141767.6611337131	28045.040492810924	81.988
145115.72564430448	25587.81775617817	65.127
148340.2163733875	23547.86453520447	51.734
151559.35437674297	21759.038541984453	41.095
154646.2980143171	19920.39270691772	32.643
157553.35222399916	18062.366751322388	25.93
160246.14723866325	16079.43691556382	20.598
162441.42629909236	14040.388610548323	16.362
164214.60550715216	11972.723882729293	12.997
165673.1828137427	10133.00594955869	10.324
166744.93082578364	8476.111220453944	8.2008
167834.75604921134	7034.360457308415	6.5143
168773.26231598356	5834.708081937828	5.1746
169721.65172145795	4829.6916855207655	4.1105
170883.92911006996	3877.898836955865	3.2651
172401.1219956498	3159.7693079086666	2.5937
174270.46870219964	2342.167976439016	2.0603
176885.51684367645	1728.9064674439867	1.6366
180865.71326424897	1010.1552073569335	1.3
