48
53450.80149414939	43299.05416381993	65079
60621.62883462652	41013.074562924114	51696
66727.2253660327	38804.99668789534	41064
71848.55847804478	36782.59001277779	32619
76481.60410244323	35193.78130942547	25911
80838.02936301308	34014.387409926116	20582
85033.24175244653	33324.163045684945	16350
89189.64408893685	32992.251154329366	12987
93329.04423600333	32976.23951206909	10316
97476.99192203722	33183.87484599629	8194.8
101917.56928985499	33607.37423654081	6509.5
106514.23058427709	34156.969635214315	5170.8
111336.96375683394	34784.21696666427	4107.4
116430.64803796157	35396.533515048366	3262.7
121727.77348768238	35964.98976904435	2591.7
127159.2908101664	36414.308110103826	2058.8
132765.89688693458	36744.39021795611	1635.4
138522.02283841037	36909.641870402054	1299
144385.81167224015	36830.3204840445	1031.9
150249.09276173296	36349.08102558776	819.68
156140.98991304886	35503.02208900532	651.11
161856.3918423347	34197.01263102099	517.21
167220.3143198776	32443.764128954706	410.84
172122.5295149294	30411.79987891981	326.35
176476.33229564052	28203.7498870664	259.24
180126.73065494184	26020.843378696623	205.93
183189.8960893993	24052.35667798363	163.58
185769.51398894843	22414.788693455863	129.94
188222.88454681178	21212.37836336559	103.22
190449.9239264085	20420.466741581247	81.988
192825.3787751457	19892.5513333756	65.127
195435.19728816452	19541.47631438874	51.734
198095.02425725144	19004.59435988904	41.095
200876.3642341315	18245.83189425579	32.643
203718.67280996393	17142.541770682572	25.93
206252.20148854653	15761.613557074583	20.598
208329.59693233646	14239.016886185434	16.362
210167.7448222216	12743.958239396987	12.997
211928.46525267046	11366.347591318638	10.324
213266.89903542143	10132.022634977624	8.2008
213321.717649625	8903.532213340444	6.5143
213903.7803452404	7880.8792477928655	5.1746
214478.6844209519	6965.095050392365	4.1105
214876.736789979	6077.116111617866	3.2651
215146.9550990178	5220.505830258897	2.5937
215560.57907981303	4477.711659291196	2.0603
215251.1790460701	3794.8032852433803	1.6366
215657.82757327743	3199.5830078683193	1.3
