48
21665.04958951472	51238.45184973935	200170
37694.7140190152	59581.08468028428	155250
54236.682451593835	62370.1774104402	120410
68865.21273016547	61507.75377782799	93386
81063.56969770523	58874.516977123734	72428
90932.70287740626	55985.9363624093	56174
98994.98563516629	53504.06201533636	43568
106112.25651129383	52006.824881604756	33791
112590.2419043766	51642.94684216402	26207
118991.13431703096	52555.78400575517	20326
125620.583127422	54621.384093611734	15765
132967.3021449175	57871.02634181951	12227
141513.619969731	62031.78210651591	9482.8
151401.97142640385	66807.79322637156	7354.7
162772.78721505363	71723.49246055189	5704.2
175796.2508993782	76328.96104814867	4424.1
190377.54316292857	80105.55871190796	3431.3
206143.00721034376	82409.58879601471	2661.2
222655.4298888906	82804.81212037728	2064
239046.49756447694	81052.30465116905	1600.8
254632.2300020695	77314.64509226517	1241.6
267791.8706517185	71654.43650311882	962.93
275689.1676027652	64560.79104672505	746.84
280723.290772879	57368.96196804951	579.23
284133.0091883986	51021.21190893216	449.24
286632.6972201415	46065.06350730381	348.43
288558.5866310313	42816.4907786784	270.23
290109.77457686956	41030.47066051657	209.59
291628.1671398418	40674.287417945176	162.55
293201.23433903634	41206.746209779645	126.07
294961.4995847202	42189.3518050344	97.781
296983.7908963955	42637.30060762874	75.838
299183.11040806136	41940.95191495192	58.818
301412.6406079115	39521.183319050266	45.619
303431.121517777	35806.04312383056	35.381
305167.0166275495	31320.637015402277	27.441
306584.7910324754	26876.61316229375	21.283
307732.0788179156	22814.438448668672	16.507
308542.2927576262	19303.710164563727	12.802
309249.8187433097	16315.343268454444	9.9292
309831.79213579284	13906.821135721675	7.7009
310312.0117088757	11812.507291957765	5.9727
310768.2140777521	10037.756351006512	4.6323
311065.62712701823	8471.519701563817	3.5928
311315.841891164	7064.74475091256	2.7865
311627.5610136618	5874.736930454825	2.1612
312111.2605745617	4903.035481756732	1.6762
313059.4341032519	4043.5240647474025	1.3
