48
1050.507705396016	1767.8506140262393	500630
-1607.809009019262	5701.241606729173	380780
-4153.361057429844	12405.891628919855	289620
-4616.793041583769	21761.387096264443	220290
-2594.733551012226	32327.140869183204	167550
1059.1893446460676	43619.810012922506	127440
5699.394863521276	56226.62397525591	96932
11280.893592434144	71040.17905821386	73727
18126.399095787867	88935.18335834847	56077
26725.301664561463	110892.48636370774	42652
37817.00852498363	137951.86670303458	32441
52527.2675151764	171274.2337971052	24675
72346.15548449452	212030.10785095315	18768
99578.40856188501	261180.33668378118	14275
137192.3296235586	319016.7141568582	10858
188631.279918639	384704.3894971934	8258.3
254791.26710505094	450158.7029190665	6281.3
306036.97487308836	464482.1519048194	4777.5
349295.78957437444	453406.10559059953	3633.8
387281.9265409333	429215.40267496253	2763.9
419933.05809739605	398780.2732415365	2102.2
447543.1420312466	365527.8492317015	1599
470635.4618044203	331136.42205437686	1216.2
490447.09810233256	296440.6542650469	925.02
507074.6544127807	261160.60808967295	703.57
521245.7236641135	226535.92490066978	535.14
532703.2421769899	193361.83609048434	407.03
541373.2600006491	162419.7617656115	309.59
548202.5520395999	134651.46159146543	235.47
553005.982719147	110702.25637363204	179.1
556258.412657787	90193.83865660423	136.23
558496.0981813135	73130.78081577935	103.61
560157.502630019	59072.62507944913	78.809
561134.2847801861	47415.65642355848	59.942
561972.6832374516	38114.38155573048	45.592
562180.5124464252	30446.608221552113	34.678
562667.1004113188	24468.185757376537	26.376
562726.1889175815	19650.831530160543	20.062
563044.0982097092	15727.245712208922	15.259
562984.5855105732	12972.528949132446	11.606
563102.4820968173	10418.860587510471	8.8275
563070.5904650352	8452.229481300667	6.7142
563153.1502665463	7175.468235822771	5.1069
563164.8160837167	6192.570139457306	3.8843
563303.5390709905	5309.1679793534495	2.9544
563373.6470065075	4719.818447296677	2.2471
563636.3091253642	4328.501216245505	1.7092
563898.818851635	3936.820373651882	1.3
